County,LSOA,gini
GREATER LONDON,E01001649,0.12308650253855734
GREATER LONDON,E01001650,0.07868694182959209
GREATER LONDON,E01001651,0.1985855696261665
GREATER LONDON,E01001652,0.2013790957291757
GREATER LONDON,E01001653,0.14439401282602815
GREATER LONDON,E01001654,0.4033293650595988
GREATER LONDON,E01001655,0.13941587410412234
GREATER LONDON,E01001656,0.27658456945486887
GREATER LONDON,E01001657,0.30246550672005
GREATER LONDON,E01001658,0.2121978838866603
GREATER LONDON,E01001659,0.1904624245728693
GREATER LONDON,E01001660,0.08519544475223145
GREATER LONDON,E01001661,0.12669330027092804
GREATER LONDON,E01001664,0.2529965367741787
GREATER LONDON,E01001665,0.21764450239026512
GREATER LONDON,E01001666,0.25069980747899706
GREATER LONDON,E01001669,0.16969398810286615
GREATER LONDON,E01001671,0.15151929070792614
GREATER LONDON,E01001672,0.08770845992843157
GREATER LONDON,E01001673,0.2015530636123809
GREATER LONDON,E01001674,0.12315748242521699
GREATER LONDON,E01001675,0.14704166180417785
GREATER LONDON,E01001676,0.20706675350109177
GREATER LONDON,E01001677,0.07556968733439322
GREATER LONDON,E01001678,0.08334823341283791
GREATER LONDON,E01001679,0.13369290056273078
GREATER LONDON,E01001680,0.23238369390215396
GREATER LONDON,E01001681,0.09743492712572331
GREATER LONDON,E01001682,0.17776225344338362
GREATER LONDON,E01001683,0.1753969179508538
GREATER LONDON,E01001684,0.10066928862209343
GREATER LONDON,E01001685,0.07273689594062585
GREATER LONDON,E01001686,0.2550945662842995
GREATER LONDON,E01001687,0.20646901914534507
GREATER LONDON,E01001688,0.35316904689581896
GREATER LONDON,E01001690,0.1510888570974408
GREATER LONDON,E01001692,0.15346534653465346
GREATER LONDON,E01001693,0.0423728813559322
GREATER LONDON,E01001694,0.4093413308764079
GREATER LONDON,E01001695,0.17816055289739502
GREATER LONDON,E01001696,0.13834581578564423
GREATER LONDON,E01001697,0.17544154398639142
GREATER LONDON,E01001698,0.1678625364502502
GREATER LONDON,E01001699,0.10396691110637565
GREATER LONDON,E01001700,0.21199671322925226
GREATER LONDON,E01001701,0.4018711370756075
GREATER LONDON,E01001702,0.1951445515196442
GREATER LONDON,E01001703,0.10877055599060298
GREATER LONDON,E01001704,0.1955029647217573
GREATER LONDON,E01001705,0.4295306062643292
GREATER LONDON,E01001708,0.20743371592155604
GREATER LONDON,E01001710,0.18503289473684212
GREATER LONDON,E01001712,0.1321978913219789
GREATER LONDON,E01001714,0.18934039333262204
GREATER LONDON,E01001715,0.1729884298522791
GREATER LONDON,E01001716,0.46146674561878726
GREATER LONDON,E01001717,0.17127526761760564
GREATER LONDON,E01001718,0.25308003906713317
GREATER LONDON,E01001719,0.3148905344494527
GREATER LONDON,E01001720,0.34741294033967124
GREATER LONDON,E01001722,0.3596615536283808
GREATER LONDON,E01001723,0.2927872586043533
GREATER LONDON,E01001724,0.16633162980946353
GREATER LONDON,E01001725,0.29103583187535303
GREATER LONDON,E01001726,0.04753476611883692
GREATER LONDON,E01001727,0.2858555460017197
GREATER LONDON,E01001728,0.29871175523349436
GREATER LONDON,E01001729,0.05453775283278619
GREATER LONDON,E01001730,0.35243274652043255
GREATER LONDON,E01001731,0.2724459239327143
GREATER LONDON,E01001732,0.2523434259643301
GREATER LONDON,E01001733,0.237380407574059
GREATER LONDON,E01001734,0.22874416556068375
GREATER LONDON,E01001735,0.32769971012786747
GREATER LONDON,E01001736,0.3052571352045699
GREATER LONDON,E01001737,0.28279084382105923
GREATER LONDON,E01001738,0.3857476608105473
GREATER LONDON,E01001739,0.2482897846899395
GREATER LONDON,E01001740,0.171614731389483
GREATER LONDON,E01001741,0.2025705944124537
GREATER LONDON,E01001742,0.21292652647845553
GREATER LONDON,E01001744,0.20798145388309322
GREATER LONDON,E01001745,0.8026904823626024
GREATER LONDON,E01001746,0.006737099984688409
GREATER LONDON,E01001747,0.23334723710837202
GREATER LONDON,E01001749,0.3425586340442873
GREATER LONDON,E01001750,0.3074674715941654
GREATER LONDON,E01001751,0.315053375150567
GREATER LONDON,E01001753,0.3095695070721085
GREATER LONDON,E01001755,0.2754652575406379
GREATER LONDON,E01001756,0.38615006640874855
GREATER LONDON,E01001757,0.05251141552511415
GREATER LONDON,E01001758,0.22064783790362077
GREATER LONDON,E01001759,0.2907210667754758
GREATER LONDON,E01001760,0.5844205134431926
GREATER LONDON,E01001761,0.24860798077915836
GREATER LONDON,E01001762,0.29480076508217573
GREATER LONDON,E01001763,0.542155860931816
GREATER LONDON,E01001764,0.2727318398633149
GREATER LONDON,E01001765,0.23492043121149897
GREATER LONDON,E01001767,0.18339023037146854
GREATER LONDON,E01001768,0.25582077482093796
GREATER LONDON,E01001769,0.2930700862899111
GREATER LONDON,E01001770,0.2454483836198957
GREATER LONDON,E01001772,0.24140689713763833
GREATER LONDON,E01001773,0.25217770034843207
GREATER LONDON,E01001774,0.40127654498423226
GREATER LONDON,E01001775,0.12952359979446523
GREATER LONDON,E01001776,0.22407452867242733
GREATER LONDON,E01001777,0.32195602841675414
GREATER LONDON,E01001780,0.6904705306588859
GREATER LONDON,E01001781,0.10774225162317776
GREATER LONDON,E01001783,0.11569947531449523
GREATER LONDON,E01001784,0.21277112334088702
GREATER LONDON,E01001785,0.15757544407181018
GREATER LONDON,E01001786,0.3610364764238419
GREATER LONDON,E01001787,0.26851318037087385
GREATER LONDON,E01001788,0.15969196093163035
GREATER LONDON,E01001789,0.22963027272809974
GREATER LONDON,E01001790,0.06545064377682404
GREATER LONDON,E01001791,0.1644029361800627
GREATER LONDON,E01001792,0.32057540759547326
GREATER LONDON,E01001793,0.3524601062278838
GREATER LONDON,E01001794,0.28971147386240226
GREATER LONDON,E01001795,0.24966391957449297
GREATER LONDON,E01001796,0.2973801462177305
GREATER LONDON,E01001798,0.4676551936078672
GREATER LONDON,E01001799,0.34675300331304876
GREATER LONDON,E01001800,0.1331848943837342
GREATER LONDON,E01001801,0.3743515555360718
GREATER LONDON,E01001802,0.3259824030619125
GREATER LONDON,E01001803,0.3497010106185641
GREATER LONDON,E01001804,0.31667803459046456
GREATER LONDON,E01001805,0.27865571007163925
GREATER LONDON,E01001806,0.2631768952462413
GREATER LONDON,E01001807,0.289495910365571
GREATER LONDON,E01001808,0.2821650157831719
GREATER LONDON,E01001809,0.3409593169228898
GREATER LONDON,E01001811,0.1041699449252557
GREATER LONDON,E01001812,0.3899751872825919
GREATER LONDON,E01001813,0.7234378373022192
GREATER LONDON,E01001814,0.2793669222415362
GREATER LONDON,E01001815,0.2492257835239965
GREATER LONDON,E01001816,0.3372177876649778
GREATER LONDON,E01001819,0.25837141390424734
GREATER LONDON,E01001820,0.19370922572522611
GREATER LONDON,E01001821,0.15194901093835764
GREATER LONDON,E01001822,0.2284219869547939
GREATER LONDON,E01001823,0.2428569768527886
GREATER LONDON,E01001824,0.1340960240060015
GREATER LONDON,E01001825,0.3166093928980527
GREATER LONDON,E01001826,0.17188459261832859
GREATER LONDON,E01001827,0.31345776615348037
GREATER LONDON,E01001828,0.16867724358296474
GREATER LONDON,E01001829,0.2279449196162862
GREATER LONDON,E01001830,0.3829864704304166
GREATER LONDON,E01001831,0.30883964974830425
GREATER LONDON,E01001832,0.35093467758874186
GREATER LONDON,E01001833,0.5113829436299193
GREATER LONDON,E01001834,0.3014718622655953
GREATER LONDON,E01001835,0.14528866188951567
GREATER LONDON,E01001836,0.2890158255931179
GREATER LONDON,E01001837,0.20099605854135477
GREATER LONDON,E01001838,0.11759496628470364
GREATER LONDON,E01001839,0.1863851589979618
GREATER LONDON,E01001840,0.27035166116184184
GREATER LONDON,E01001841,0.24149795559109316
GREATER LONDON,E01001842,0.30525551133851303
GREATER LONDON,E01001843,0.2319229233817311
GREATER LONDON,E01001844,0.29776505975105944
GREATER LONDON,E01001845,0.17144156434743066
GREATER LONDON,E01001846,0.17583070848919347
GREATER LONDON,E01001847,0.25286088589250955
GREATER LONDON,E01001848,0.251479754967637
GREATER LONDON,E01001849,0.2090513118826015
GREATER LONDON,E01001850,0.10272183715417998
GREATER LONDON,E01001851,0.3991106491106491
GREATER LONDON,E01001852,0.3771196576298124
GREATER LONDON,E01001853,0.40679859764562615
GREATER LONDON,E01001854,0.2779049252584064
GREATER LONDON,E01001855,0.3900759550593377
GREATER LONDON,E01001856,0.33305258876633637
GREATER LONDON,E01001857,0.2234915765111147
GREATER LONDON,E01001858,0.23707778276705085
GREATER LONDON,E01001859,0.2056500590790958
GREATER LONDON,E01001860,0.34087568229914045
GREATER LONDON,E01001861,0.26753472461689126
GREATER LONDON,E01001862,0.34560279585617637
GREATER LONDON,E01001863,0.32767154240888663
GREATER LONDON,E01001864,0.32753347636163005
GREATER LONDON,E01001865,0.21177814307977613
GREATER LONDON,E01001866,0.6381901994187794
GREATER LONDON,E01001867,0.236686870160635
GREATER LONDON,E01001868,0.13255270881579606
GREATER LONDON,E01001869,0.5058336822158076
GREATER LONDON,E01001870,0.2954641230404104
GREATER LONDON,E01001871,0.24710142113846392
GREATER LONDON,E01001872,0.37848190437054213
GREATER LONDON,E01001873,0.39896251497575114
GREATER LONDON,E01001875,0.19511095244358434
GREATER LONDON,E01001876,0.15678155774395702
GREATER LONDON,E01001877,0.2970894675365898
GREATER LONDON,E01001878,0.03806960199961546
GREATER LONDON,E01001879,0.33212309492689107
GREATER LONDON,E01001880,0.30651901470260734
GREATER LONDON,E01001881,0.2982173931303678
GREATER LONDON,E01001882,0.2974548907371631
GREATER LONDON,E01001883,0.2855700184616639
GREATER LONDON,E01001884,0.2280915827456728
GREATER LONDON,E01001885,0.17857142857142858
GREATER LONDON,E01001886,0.1714728960993688
GREATER LONDON,E01001887,0.23385089486784402
GREATER LONDON,E01001888,0.22048859628791945
GREATER LONDON,E01001889,0.23273852547885798
GREATER LONDON,E01001890,0.3324008098559595
GREATER LONDON,E01001891,0.3225198745416263
GREATER LONDON,E01001892,0.2713573121118768
GREATER LONDON,E01001893,0.3228315133619826
GREATER LONDON,E01001894,0.24179673265298351
GREATER LONDON,E01001895,0.24199085894757644
GREATER LONDON,E01001896,0.3366188653814307
GREATER LONDON,E01001897,0.30514097947361524
GREATER LONDON,E01001898,0.3489001417992297
GREATER LONDON,E01001899,0.7048841541218699
GREATER LONDON,E01001900,0.21098671049979065
GREATER LONDON,E01001901,0.29198713422947864
GREATER LONDON,E01001902,0.3425069550222317
GREATER LONDON,E01001903,0.3165802231570652
GREATER LONDON,E01001904,0.2148647328183986
GREATER LONDON,E01001905,0.2205419252597791
GREATER LONDON,E01001906,0.24512525997130305
GREATER LONDON,E01001907,0.39704744496136507
GREATER LONDON,E01001908,0.17919161225946859
GREATER LONDON,E01001909,0.3325326498367619
GREATER LONDON,E01001910,0.2922516508089893
GREATER LONDON,E01001911,0.5818253426455916
GREATER LONDON,E01001912,0.4592558425584256
GREATER LONDON,E01001913,0.1737265967630624
GREATER LONDON,E01001914,0.17458154574485205
GREATER LONDON,E01001915,0.4161083839350202
GREATER LONDON,E01001916,0.3695870069858109
GREATER LONDON,E01001917,0.34396977338921647
GREATER LONDON,E01001918,0.32622827841699975
GREATER LONDON,E01001919,0.30074099221843054
GREATER LONDON,E01001920,0.22950747655777673
GREATER LONDON,E01001921,0.34606192796986046
GREATER LONDON,E01001922,0.37153328387811013
GREATER LONDON,E01001923,0.5337683669028002
GREATER LONDON,E01001924,0.46699557220734633
GREATER LONDON,E01001925,0.44739586576429585
GREATER LONDON,E01001926,0.33800878131470935
GREATER LONDON,E01001927,0.3017733429824695
GREATER LONDON,E01001928,0.46054966766067995
GREATER LONDON,E01001929,0.18224535431296582
GREATER LONDON,E01001930,0.39230510588062867
GREATER LONDON,E01001931,0.2578091685723936
GREATER LONDON,E01001932,0.3070414375718295
GREATER LONDON,E01001933,0.42792135461101594
GREATER LONDON,E01001934,0.38270299664060065
GREATER LONDON,E01001935,0.23991308469329584
GREATER LONDON,E01001937,0.2612172686637927
GREATER LONDON,E01001938,0.781163979371333
GREATER LONDON,E01001940,0.25121935980193455
GREATER LONDON,E01001941,0.2738923631748467
GREATER LONDON,E01001942,0.4137710570875295
GREATER LONDON,E01001943,0.36057421950350327
GREATER LONDON,E01001944,0.22277388019427954
GREATER LONDON,E01001945,0.3033584810495623
GREATER LONDON,E01001946,0.42429352664891673
GREATER LONDON,E01001947,0.330844787917901
GREATER LONDON,E01001948,0.36375885031583355
GREATER LONDON,E01001949,0.3772635900276849
GREATER LONDON,E01001950,0.35604040516267615
GREATER LONDON,E01001951,0.4155140473165383
GREATER LONDON,E01001952,0.2796800059996987
GREATER LONDON,E01001953,0.6715880725682459
GREATER LONDON,E01001954,0.2320559547182422
GREATER LONDON,E01001955,0.28072299951351914
GREATER LONDON,E01001956,0.2998490417432397
GREATER LONDON,E01001957,0.0
GREATER LONDON,E01001958,0.08261287223823247
GREATER LONDON,E01001959,0.17496894815976988
GREATER LONDON,E01001960,0.2349440579207234
GREATER LONDON,E01001961,0.04114552893045003
GREATER LONDON,E01001962,0.1900686828403678
GREATER LONDON,E01001963,0.26679549230658095
GREATER LONDON,E01001964,0.24050737179289708
GREATER LONDON,E01001965,0.20603852157814895
GREATER LONDON,E01001966,0.18418307579278986
GREATER LONDON,E01001967,0.3079290108666923
GREATER LONDON,E01001968,0.3306429546989594
GREATER LONDON,E01001969,0.2138888006858667
GREATER LONDON,E01001970,0.2854615306844606
GREATER LONDON,E01001971,0.3262615071060227
GREATER LONDON,E01001972,0.22824990295303357
GREATER LONDON,E01001973,0.2802024453699747
GREATER LONDON,E01001974,0.4047254949732352
GREATER LONDON,E01001975,0.2199707192349106
GREATER LONDON,E01001976,0.2833238750584111
GREATER LONDON,E01001977,0.18924198349343796
GREATER LONDON,E01001978,0.22890320233809566
GREATER LONDON,E01001979,0.4600699148734101
GREATER LONDON,E01001980,0.19860156234440463
GREATER LONDON,E01001981,0.17002860757373392
GREATER LONDON,E01001982,0.18687465320660832
GREATER LONDON,E01001983,0.13705535406821262
GREATER LONDON,E01001984,0.30825896867700786
GREATER LONDON,E01001985,0.5435267468108848
GREATER LONDON,E01001986,0.29534297413116595
GREATER LONDON,E01001987,0.3412550621822476
GREATER LONDON,E01001988,0.3591496208549664
GREATER LONDON,E01001989,0.4265324882455056
GREATER LONDON,E01001990,0.3737586709788572
GREATER LONDON,E01001991,0.2480830496610571
GREATER LONDON,E01001992,0.3300438711370475
GREATER LONDON,E01001993,0.18255723412538852
GREATER LONDON,E01001994,0.4112231563357582
GREATER LONDON,E01001995,0.29057127879818956
GREATER LONDON,E01001996,0.3701586915269918
GREATER LONDON,E01001997,0.4730220847803882
GREATER LONDON,E01001998,0.20612154656083218
GREATER LONDON,E01001999,0.5136782155019344
GREATER LONDON,E01002000,0.23656166893821756
GREATER LONDON,E01002001,0.22802846868041482
GREATER LONDON,E01002002,0.36735557206643993
GREATER LONDON,E01002003,0.31952261119803443
GREATER LONDON,E01002004,0.18907771955690764
GREATER LONDON,E01002005,0.4384067590162534
GREATER LONDON,E01002006,0.2982776322173453
GREATER LONDON,E01002007,0.4449154395001976
GREATER LONDON,E01002008,0.5413579066692159
GREATER LONDON,E01002009,0.37220187170514185
GREATER LONDON,E01002010,0.5062979047495584
GREATER LONDON,E01002011,0.45569060773480663
GREATER LONDON,E01002013,0.1591438763940323
GREATER LONDON,E01002014,0.2547902540059551
GREATER LONDON,E01002015,0.340243431971469
GREATER LONDON,E01002016,0.2666317452352923
GREATER LONDON,E01002017,0.27494798027002504
GREATER LONDON,E01002018,0.21196007630467367
GREATER LONDON,E01002019,0.1952136935399804
GREATER LONDON,E01002020,0.3214785386296421
GREATER LONDON,E01002021,0.32150741392136417
GREATER LONDON,E01002022,0.4561302721297797
GREATER LONDON,E01002023,0.3954931503247351
GREATER LONDON,E01002024,0.5066639562207164
GREATER LONDON,E01002025,0.35659189037677685
GREATER LONDON,E01002026,0.3438956489098814
GREATER LONDON,E01002027,0.1326836917562724
GREATER LONDON,E01002028,0.18537750189550511
GREATER LONDON,E01002029,0.661102298687969
GREATER LONDON,E01002030,0.20686517776387428
GREATER LONDON,E01002031,0.27206601818809717
GREATER LONDON,E01002032,0.131399289737577
GREATER LONDON,E01002033,0.17633644655315883
GREATER LONDON,E01002034,0.11052527820072396
GREATER LONDON,E01002036,0.13640182022265043
GREATER LONDON,E01002037,0.5835846715394579
GREATER LONDON,E01002038,0.2678866437920956
GREATER LONDON,E01002039,0.07949479940564635
GREATER LONDON,E01002040,0.11275763751306214
GREATER LONDON,E01002041,0.18505054072545377
GREATER LONDON,E01002042,0.19669428027793473
GREATER LONDON,E01002043,0.3172757139639712
GREATER LONDON,E01002044,0.41518427164967925
GREATER LONDON,E01002045,0.20875672013951946
GREATER LONDON,E01002046,0.16057240881184542
GREATER LONDON,E01002047,0.16401979935990743
GREATER LONDON,E01002048,0.20504186993332682
GREATER LONDON,E01002049,0.2153652542688298
GREATER LONDON,E01002050,0.16356304513070252
GREATER LONDON,E01002051,0.2370592372932818
GREATER LONDON,E01002052,0.12740310891839873
GREATER LONDON,E01002053,0.2643284013857432
GREATER LONDON,E01002054,0.3011190924991934
GREATER LONDON,E01002055,0.17843346455244471
GREATER LONDON,E01002056,0.1896577809408429
GREATER LONDON,E01002057,0.18148272688659212
GREATER LONDON,E01002058,0.25537154772184995
GREATER LONDON,E01002059,0.6434295222062487
GREATER LONDON,E01002060,0.2911365474694985
GREATER LONDON,E01002061,0.47919217232176226
GREATER LONDON,E01002062,0.3006287262872629
GREATER LONDON,E01002063,0.3171025547413
GREATER LONDON,E01002064,0.2883630727207546
GREATER LONDON,E01002065,0.2745172940383339
GREATER LONDON,E01002066,0.21125694093891972
GREATER LONDON,E01002067,0.137574606479545
GREATER LONDON,E01002068,0.2613995782814971
GREATER LONDON,E01002069,0.23201547305838577
GREATER LONDON,E01002070,0.2906800883385259
GREATER LONDON,E01002071,0.37541606428403324
GREATER LONDON,E01002072,0.5180157358046013
GREATER LONDON,E01002073,0.2092652818422277
GREATER LONDON,E01002074,0.2453346311165347
GREATER LONDON,E01002075,0.09865672864280449
GREATER LONDON,E01002076,0.09281100907432731
GREATER LONDON,E01002077,0.38757538217943643
GREATER LONDON,E01002078,0.1688191841335941
GREATER LONDON,E01002079,0.09734878687777651
GREATER LONDON,E01002081,0.6894033445010765
GREATER LONDON,E01002083,0.1739428634837327
GREATER LONDON,E01002084,0.16799920498771537
GREATER LONDON,E01002085,0.19524071310767296
GREATER LONDON,E01002086,0.21255515152247925
GREATER LONDON,E01002087,0.3709375107825232
GREATER LONDON,E01002088,0.33931726059150713
GREATER LONDON,E01002089,0.0
GREATER LONDON,E01002090,0.018842530282637954
GREATER LONDON,E01002091,0.12148553663152203
GREATER LONDON,E01002092,0.2283457283457284
GREATER LONDON,E01002093,0.1059826308014012
GREATER LONDON,E01002094,0.05204146393061138
GREATER LONDON,E01002095,0.04398905471976499
GREATER LONDON,E01002096,0.22610152422438673
GREATER LONDON,E01002097,0.07631764468913657
GREATER LONDON,E01002098,0.16593729066945845
GREATER LONDON,E01002099,0.1699727250185966
GREATER LONDON,E01002100,0.10536189784555798
GREATER LONDON,E01002101,0.3861294131621053
GREATER LONDON,E01002102,0.3153517897836953
GREATER LONDON,E01002103,0.2216879476798505
GREATER LONDON,E01002104,0.07894074550487962
GREATER LONDON,E01002105,0.14206485746526815
GREATER LONDON,E01002106,0.06424765857214963
GREATER LONDON,E01002107,0.08020606630982491
GREATER LONDON,E01002108,0.11361373262985806
GREATER LONDON,E01002109,0.24712972746239326
GREATER LONDON,E01002110,0.05395011503710137
GREATER LONDON,E01002111,0.22144726101737086
GREATER LONDON,E01002112,0.3188659287207549
GREATER LONDON,E01002113,0.23203027203614937
GREATER LONDON,E01002114,0.2540189390749422
GREATER LONDON,E01002115,0.24607449200734943
GREATER LONDON,E01002116,0.19052088103632028
GREATER LONDON,E01002118,0.24461954593158017
GREATER LONDON,E01002119,0.45508550394928554
GREATER LONDON,E01002120,0.21199296010727456
GREATER LONDON,E01002121,0.09527732015376168
GREATER LONDON,E01002122,0.28916523280671563
GREATER LONDON,E01002123,0.289651493598862
GREATER LONDON,E01002124,0.15390831845329722
GREATER LONDON,E01002125,0.16673424324428202
GREATER LONDON,E01002127,0.30394796773927457
GREATER LONDON,E01002128,0.24856383742639668
GREATER LONDON,E01002129,0.22598862851944615
GREATER LONDON,E01002130,0.5363775582341719
GREATER LONDON,E01002131,0.23404066272931584
GREATER LONDON,E01002132,0.2395023560026335
GREATER LONDON,E01002133,0.232007133455055
GREATER LONDON,E01002134,0.321048532128424
GREATER LONDON,E01002135,0.3289045486799286
GREATER LONDON,E01002136,0.37478998014357723
GREATER LONDON,E01002137,0.19536060536732125
GREATER LONDON,E01002138,0.13809882216236202
GREATER LONDON,E01002139,0.09057971014492754
GREATER LONDON,E01002140,0.11662469851190026
GREATER LONDON,E01002141,0.2028302858342087
GREATER LONDON,E01002142,0.2960813956573939
GREATER LONDON,E01002143,0.07380015046632621
GREATER LONDON,E01002144,0.2523706416904303
GREATER LONDON,E01002145,0.273254530123682
GREATER LONDON,E01002146,0.2485166489550124
GREATER LONDON,E01002147,0.2817017902222847
GREATER LONDON,E01002148,0.1745175467756553
GREATER LONDON,E01002149,0.07992314011612527
GREATER LONDON,E01002150,0.33554689188619097
GREATER LONDON,E01002151,0.13377876045985906
GREATER LONDON,E01002152,0.39369916631546314
GREATER LONDON,E01002153,0.2357562279062094
GREATER LONDON,E01002155,0.20521994907366758
GREATER LONDON,E01002156,0.12663990047500565
GREATER LONDON,E01002157,0.5188940419733222
GREATER LONDON,E01002158,0.05769632349710559
GREATER LONDON,E01002159,0.15206367330489975
GREATER LONDON,E01002160,0.21016205082254724
GREATER LONDON,E01002161,0.24735788159351663
GREATER LONDON,E01002162,0.1864634078638742
GREATER LONDON,E01002163,0.16946864059456812
GREATER LONDON,E01002164,0.24306241394660288
GREATER LONDON,E01002165,0.24489992522769005
GREATER LONDON,E01002166,0.1785810993772001
GREATER LONDON,E01002167,0.01643835616438356
GREATER LONDON,E01002168,0.044642857142857144
GREATER LONDON,E01002169,0.22095933263816475
GREATER LONDON,E01002170,0.09958454655209147
GREATER LONDON,E01002171,0.17128724905313616
GREATER LONDON,E01002172,0.13178891592988506
GREATER LONDON,E01002173,0.07873359716725682
GREATER LONDON,E01002174,0.07716320787900105
GREATER LONDON,E01002175,0.2325563855118952
GREATER LONDON,E01002176,0.15621161806850747
GREATER LONDON,E01002177,0.19657014723884267
GREATER LONDON,E01002178,0.107213076118228
GREATER LONDON,E01002179,0.37019092736147
GREATER LONDON,E01002181,0.14486380732663645
GREATER LONDON,E01002182,0.22552777425223167
GREATER LONDON,E01002183,0.1290360793438623
GREATER LONDON,E01002184,0.24766846639021678
GREATER LONDON,E01002185,0.18212701344864743
GREATER LONDON,E01002186,0.28287194749737343
GREATER LONDON,E01002187,0.3562741804876586
GREATER LONDON,E01002188,0.2261505012341188
GREATER LONDON,E01002189,0.3888630427091966
GREATER LONDON,E01002190,0.22445975469943108
GREATER LONDON,E01002191,0.18740300093799642
GREATER LONDON,E01002192,0.3339655516622435
GREATER LONDON,E01002193,0.23330404039584027
GREATER LONDON,E01002194,0.23496692812053763
GREATER LONDON,E01002195,0.2233603742154019
GREATER LONDON,E01002196,0.12292175741856304
GREATER LONDON,E01002197,0.1594644429309457
GREATER LONDON,E01002198,0.020080321285140562
GREATER LONDON,E01002199,0.12264150943396226
GREATER LONDON,E01002200,0.1434206888043765
GREATER LONDON,E01002201,0.06167222727732283
GREATER LONDON,E01002202,0.6019341471070698
GREATER LONDON,E01002203,0.14109355486648179
GREATER LONDON,E01002204,0.30582221668121184
GREATER LONDON,E01002206,0.16164928210719304
GREATER LONDON,E01002207,0.08597566358660468
GREATER LONDON,E01002208,0.08336988863636426
GREATER LONDON,E01002209,0.31143162393162394
GREATER LONDON,E01002210,0.11739277622978568
GREATER LONDON,E01002211,0.16899414983959238
GREATER LONDON,E01002212,0.1443950197206617
GREATER LONDON,E01002214,0.14037075180226571
GREATER LONDON,E01002215,0.14639677009014987
GREATER LONDON,E01002216,0.0793543529048327
GREATER LONDON,E01002217,0.17219857477641207
GREATER LONDON,E01002218,0.255971015233391
GREATER LONDON,E01002219,0.6045658736577436
GREATER LONDON,E01002220,0.11795752391235455
GREATER LONDON,E01002221,0.215086257796481
GREATER LONDON,E01002222,0.09551295265580981
GREATER LONDON,E01002223,0.14840747204132607
GREATER LONDON,E01002224,0.15352697095435686
GREATER LONDON,E01002225,0.48412659388008183
GREATER LONDON,E01002226,0.346020855065918
GREATER LONDON,E01002227,0.1078639908751811
GREATER LONDON,E01002228,0.35368277085914696
GREATER LONDON,E01002229,0.28920355971825107
GREATER LONDON,E01002230,0.2531709539114903
GREATER LONDON,E01002231,0.19150554510312723
GREATER LONDON,E01002232,0.2403839865273622
GREATER LONDON,E01002233,0.16129071136717485
GREATER LONDON,E01002234,0.12563313756564432
GREATER LONDON,E01002235,0.02804639110099861
GREATER LONDON,E01002236,0.17383198950711423
GREATER LONDON,E01002237,0.22121951153706843
GREATER LONDON,E01002238,0.14245154706351848
GREATER LONDON,E01002239,0.2324766712040001
GREATER LONDON,E01002240,0.2408841135891657
GREATER LONDON,E01002241,0.10256721030823189
GREATER LONDON,E01002242,0.16288305147327897
GREATER LONDON,E01002243,0.19190822167887267
GREATER LONDON,E01002244,0.17467640668921594
GREATER LONDON,E01002245,0.16106033669261288
GREATER LONDON,E01002246,0.14155497707944475
GREATER LONDON,E01002247,0.1553331099059274
GREATER LONDON,E01002248,0.25127016863104834
GREATER LONDON,E01002250,0.2324549210836482
GREATER LONDON,E01002251,0.07614007578727297
GREATER LONDON,E01002252,0.15165526009330366
GREATER LONDON,E01002253,0.09767999516385789
GREATER LONDON,E01002254,0.12909919916828116
GREATER LONDON,E01002255,0.11664745233824862
GREATER LONDON,E01002256,0.1606612623593614
GREATER LONDON,E01002257,0.3245637076939563
GREATER LONDON,E01002258,0.2390662983655568
GREATER LONDON,E01002259,0.10844664718682695
GREATER LONDON,E01002260,0.06314359056730769
GREATER LONDON,E01002261,0.13107329447141633
GREATER LONDON,E01002262,0.11151442525412275
GREATER LONDON,E01002263,0.042104169912239704
GREATER LONDON,E01002264,0.14498289465144956
GREATER LONDON,E01002265,0.14134349923009612
GREATER LONDON,E01002266,0.16468010953447845
GREATER LONDON,E01002267,0.09643772727403806
GREATER LONDON,E01002268,0.2618224743720377
GREATER LONDON,E01002269,0.2614676612868846
GREATER LONDON,E01002270,0.29562690894031163
GREATER LONDON,E01002271,0.19494609358060358
GREATER LONDON,E01002272,0.16178499008094607
GREATER LONDON,E01002273,0.25865855027731294
GREATER LONDON,E01002274,0.1434788796751987
GREATER LONDON,E01002275,0.2290165620268738
GREATER LONDON,E01002276,0.22345332519829164
GREATER LONDON,E01002277,0.13000256157042175
GREATER LONDON,E01002278,0.14088759028187617
GREATER LONDON,E01002279,0.07832126163174827
GREATER LONDON,E01002280,0.1438282051993452
GREATER LONDON,E01002281,0.19345875651515934
GREATER LONDON,E01002282,0.1696035242290749
GREATER LONDON,E01002283,0.11521337365591398
GREATER LONDON,E01002284,0.12668333447496405
GREATER LONDON,E01002285,0.15835618070822285
GREATER LONDON,E01002286,0.0707683601609658
GREATER LONDON,E01002287,0.13611965061240425
GREATER LONDON,E01002288,0.27746777652738447
GREATER LONDON,E01002289,0.16190131797640758
GREATER LONDON,E01002290,0.062154805418856776
GREATER LONDON,E01002291,0.23530696583983743
GREATER LONDON,E01002292,0.11611056275634583
GREATER LONDON,E01002294,0.18101659534495354
GREATER LONDON,E01002295,0.26460215586997476
GREATER LONDON,E01002296,0.28010548603692964
GREATER LONDON,E01002297,0.18773265089072055
GREATER LONDON,E01002298,0.13901312577949093
