StopCount,StopCountDrugs,LSOA21CD,Borough,PopulationLSOA,EthnicMinority,IncomeDomainScore,CrimeSum,DrugCrimeSum,MeanHousePrice,PoliceDept,StopCount_z,EthnicMinority_z,MeanHousePrice_z,CrimeSum_z,DrugCrimeSum_z,IncomeDomainScore_z,gini
9.0,5.0,E01004513,Wandsworth,1931,35.73,0.145,302.0,12.0,476127.0,London,-0.299,-0.506,-0.412,0.37,0.3,0.13,0.1807650854774384
99.0,70.0,E01004514,Wandsworth,1819,18.86,0.055,223.0,5.0,1005354.0,London,0.861,-1.408,0.658,0.098,-0.128,-1.099,0.2060860022090963
12.0,10.0,E01004515,Wandsworth,1687,35.45,0.099,167.0,3.0,707955.0,London,-0.26,-0.521,0.057,-0.095,-0.251,-0.498,0.1817654736086245
10.0,3.0,E01004516,Wandsworth,1744,34.86,0.069,129.0,7.0,976999.0,London,-0.286,-0.552,0.601,-0.226,-0.006,-0.907,0.1622207115889944
22.0,14.0,E01004517,Wandsworth,2267,37.98,0.112,226.0,8.0,544142.0,London,-0.132,-0.385,-0.275,0.108,0.055,-0.32,0.2679219935440867
4.0,3.0,E01004518,Wandsworth,1732,32.68,0.09,70.0,0.0,820724.0,London,-0.364,-0.669,0.285,-0.429,-0.435,-0.621,0.2573821291842473
0.0,0.0,E01004519,Wandsworth,1749,49.74,0.116,127.0,9.0,718296.0,London,-0.415,0.243,0.077,-0.233,0.117,-0.266,0.1453221008713142
8.0,4.0,E01004520,Wandsworth,1404,44.16,0.127,94.0,3.0,668685.0,London,-0.312,-0.055,-0.023,-0.347,-0.251,-0.115,0.1738181843021131
1.0,1.0,E01004521,Wandsworth,2037,45.7,0.126,180.0,5.0,594234.0,London,-0.402,0.027,-0.174,-0.05,-0.128,-0.129,0.2875208133530577
34.0,18.0,E01004522,Wandsworth,1730,39.71,0.15,118.0,6.0,602494.0,London,0.023,-0.293,-0.157,-0.264,-0.067,0.199,0.2423546868741871
14.0,12.0,E01004523,Wandsworth,1638,36.87,0.126,146.0,5.0,596825.0,London,-0.235,-0.445,-0.168,-0.168,-0.128,-0.129,0.3404104175007442
16.0,10.0,E01004524,Wandsworth,1837,61.4,0.251,225.0,11.0,339401.0,London,-0.209,0.867,-0.689,0.105,0.239,1.578,0.1458847270225158
140.0,77.0,E01004525,Wandsworth,1927,50.23,0.119,1195.0,17.0,648486.0,London,1.39,0.269,-0.064,3.446,0.607,-0.225,0.3503885251908627
36.0,26.0,E01004526,Wandsworth,1776,44.88,0.15,396.0,13.0,551040.0,London,0.049,-0.017,-0.261,0.694,0.362,0.199,0.1748150905726601
31.0,15.0,E01004350,Waltham Forest,1902,32.23,0.186,157.0,3.0,417281.0,London,-0.016,-0.693,-0.531,-0.13,-0.251,0.69,0.215841957854928
10.0,5.0,E01004351,Waltham Forest,1645,24.56,0.095,111.0,7.0,583580.0,London,-0.286,-1.103,-0.195,-0.288,-0.006,-0.552,0.2066401145504364
37.0,29.0,E01004352,Waltham Forest,1885,15.65,0.041,138.0,17.0,799321.0,London,0.062,-1.579,0.241,-0.195,0.607,-1.29,0.2502105386390329
9.0,9.0,E01004353,Waltham Forest,1816,20.15,0.088,114.0,5.0,640554.0,London,-0.299,-1.339,-0.08,-0.278,-0.128,-0.648,0.232360599394875
93.0,54.0,E01004354,Waltham Forest,1968,23.88,0.073,298.0,6.0,534301.0,London,0.784,-1.139,-0.295,0.356,-0.067,-0.853,0.225649311903614
2.0,1.0,E01004355,Waltham Forest,1693,36.56,0.161,131.0,2.0,440799.0,London,-0.389,-0.461,-0.484,-0.219,-0.312,0.349,0.2449320623814491
20.0,18.0,E01004356,Waltham Forest,1696,40.27,0.172,125.0,8.0,575520.0,London,-0.157,-0.263,-0.211,-0.24,0.055,0.499,0.1681622769037419
3.0,2.0,E01004357,Waltham Forest,1585,36.78,0.124,74.0,1.0,609727.0,London,-0.376,-0.45,-0.142,-0.415,-0.373,-0.156,0.0940031899616886
5.0,3.0,E01004358,Waltham Forest,1952,31.05,0.147,138.0,2.0,493026.0,London,-0.351,-0.756,-0.378,-0.195,-0.312,0.158,0.2146406802034398
4.0,3.0,E01004359,Waltham Forest,1707,27.01,0.088,63.0,2.0,665708.0,London,-0.364,-0.972,-0.029,-0.453,-0.312,-0.648,0.0741538827851287
2.0,0.0,E01004360,Waltham Forest,1340,28.43,0.055,45.0,0.0,626212.0,London,-0.389,-0.896,-0.109,-0.515,-0.435,-1.099,0.0720347837980942
8.0,5.0,E01004361,Waltham Forest,1384,32.95,0.079,65.0,2.0,541850.0,London,-0.312,-0.654,-0.279,-0.446,-0.312,-0.771,0.1324604476928403
5.0,4.0,E01004362,Waltham Forest,1607,36.47,0.102,147.0,12.0,488149.0,London,-0.351,-0.466,-0.388,-0.164,0.3,-0.457,0.2174613963929719
44.0,26.0,E01004363,Waltham Forest,1667,56.27,0.124,277.0,3.0,659618.0,London,0.152,0.592,-0.041,0.284,-0.251,-0.156,0.2396025674843928
95.0,76.0,E01004364,Waltham Forest,1990,68.09,0.193,241.0,14.0,483494.0,London,0.809,1.224,-0.398,0.16,0.423,0.786,0.2233164547216953
59.0,38.0,E01004365,Waltham Forest,2541,65.92,0.176,230.0,2.0,545489.0,London,0.345,1.108,-0.272,0.122,-0.312,0.554,0.2771972705052836
4.0,2.0,E01004366,Waltham Forest,1934,50.52,0.102,159.0,7.0,590824.0,London,-0.364,0.285,-0.18,-0.123,-0.006,-0.457,0.176423341366135
69.0,53.0,E01035681,Tower Hamlets,2003,80.93,0.13545803820562352,9.0,0.0,680011.4373197248,London,0.474,1.911,-0.0,-0.639,-0.435,0.0,0.2399079185879012
29.0,22.0,E01004367,Waltham Forest,1607,60.05,0.139,229.0,11.0,601558.0,London,-0.041,0.794,-0.159,0.118,0.239,0.048,0.1634225333682282
121.0,85.0,E01004322,Tower Hamlets,1401,66.6,0.192,667.0,21.0,560238.0,London,1.145,1.145,-0.242,1.627,0.852,0.772,0.1189696276479817
8.0,8.0,E01035682,Tower Hamlets,1484,72.44,0.13545803820562352,5.0,0.0,680011.4373197248,London,-0.312,1.457,-0.0,-0.653,-0.435,0.0,0.4148363033568172
46.0,38.0,E01004368,Waltham Forest,2448,62.66,0.11,187.0,20.0,557186.0,London,0.178,0.934,-0.248,-0.026,0.791,-0.348,0.3166810306398407
