StopCount,StopCountDrugs,LSOA21CD,Borough,PopulationLSOA,EthnicMinority,IncomeDomainScore,CrimeSum,DrugCrimeSum,MeanHousePrice,PoliceDept
4.0,3.0,E01000624,Brent,1743,61.96,0.128,79.0,3.0,543725.0,London
18.0,11.0,E01000516,Brent,2347,60.46,0.106,153.0,5.0,523089.0,London
24.0,20.0,E01000711,Bromley,1879,29.22,0.073,116.0,1.0,417870.0,London
79.0,44.0,E01000735,Bromley,1546,25.61,0.181,188.0,10.0,444601.0,London
22.0,17.0,E01000625,Brent,1671,59.55,0.142,266.0,6.0,555822.0,London
7.0,2.0,E01000517,Brent,1623,65.99,0.066,246.0,8.0,495556.0,London
8.0,2.0,E01000712,Bromley,1795,22.56,0.04,115.0,3.0,563600.0,London
10.0,8.0,E01000736,Bromley,1636,18.89,0.151,160.0,3.0,418376.0,London
12.0,5.0,E01000626,Brent,1545,61.23,0.273,162.0,8.0,310831.0,London
48.0,31.0,E01000518,Brent,1913,54.21,0.154,146.0,1.0,546352.0,London
5.0,4.0,E01000713,Bromley,1845,20.76,0.043,94.0,,473235.0,London
72.0,52.0,E01000737,Bromley,1403,21.95,0.221,216.0,10.0,409073.0,London
176.0,119.0,E01000627,Brent,2045,63.37,0.2,392.0,5.0,471147.0,London
11.0,9.0,E01000519,Brent,2013,61.55,0.139,101.0,6.0,490415.0,London
110.0,92.0,E01000714,Bromley,2166,25.21,0.064,580.0,38.0,484101.0,London
22.0,19.0,E01000738,Bromley,1689,28.95,0.117,211.0,12.0,426384.0,London
7.0,6.0,E01000628,Brent,1767,62.76,0.183,245.0,13.0,493600.0,London
4.0,3.0,E01000520,Brent,1677,61.66,0.113,139.0,2.0,449772.0,London
11.0,6.0,E01000715,Bromley,1758,20.42,0.041,66.0,3.0,583434.0,London
20.0,15.0,E01000739,Bromley,1676,21.54,0.283,241.0,13.0,355565.0,London
8.0,5.0,E01000629,Brent,1977,62.22,0.086,149.0,3.0,532179.0,London
149.0,122.0,E01000521,Brent,2276,73.73,0.318,353.0,40.0,413049.0,London
36.0,26.0,E01000741,Bromley,1817,38.69,0.151,145.0,11.0,432043.0,London
36.0,28.0,E01000630,Brent,2725,83.82,0.154,413.0,33.0,483571.0,London
59.0,37.0,E01000522,Brent,2047,61.41,0.216,179.0,11.0,477583.0,London
22.0,10.0,E01000742,Bromley,2119,35.11,0.16,185.0,5.0,402345.0,London
15.0,13.0,E01000631,Brent,2075,84.1,0.094,272.0,32.0,618463.0,London
46.0,41.0,E01000523,Brent,2294,60.68,0.181,331.0,30.0,636543.0,London
30.0,11.0,E01000743,Bromley,1868,44.33,0.223,182.0,4.0,312933.0,London
13.0,11.0,E01000744,Bromley,1559,47.08,0.301,286.0,11.0,327367.0,London
55.0,33.0,E01000745,Bromley,1881,35.14,0.126,161.0,8.0,409521.0,London
53.0,35.0,E01000746,Bromley,2020,28.22,0.115,156.0,6.0,612499.0,London
65.0,37.0,E01000747,Bromley,2026,10.12,0.09,164.0,2.0,707822.0,London
12.0,6.0,E01000748,Bromley,1687,3.32,0.037,80.0,,716946.0,London
5.0,4.0,E01000749,Bromley,1650,8.79,0.05,61.0,,649931.0,London
3.0,2.0,E01000750,Bromley,1457,16.75,0.201,77.0,3.0,446686.0,London
36.0,30.0,E01000751,Bromley,2268,27.51,0.042,232.0,3.0,521762.0,London
17.0,12.0,E01000752,Bromley,1748,12.87,0.058,86.0,4.0,503731.0,London
30.0,18.0,E01000753,Bromley,1938,15.07,0.022,48.0,1.0,700332.0,London
16.0,12.0,E01000754,Bromley,1769,21.37,0.047,101.0,8.0,552798.0,London
1.0,1.0,E01000755,Bromley,1640,17.01,0.03,35.0,,566945.0,London
10.0,3.0,E01000756,Bromley,1707,21.56,0.034,150.0,4.0,2124869.0,London
1.0,0.0,E01000757,Bromley,1566,15.77,0.015,26.0,,738617.0,London
,,E01000758,Bromley,1452,22.93,0.02,43.0,,639554.0,London
11.0,11.0,E01000759,Bromley,1644,10.28,0.025,89.0,5.0,642291.0,London
16.0,10.0,E01000760,Bromley,1630,16.99,0.042,88.0,1.0,535174.0,London
5.0,3.0,E01000761,Bromley,1541,12.13,0.028,62.0,,639714.0,London
7.0,1.0,E01000762,Bromley,1748,25.11,0.055,73.0,2.0,472447.0,London
2.0,2.0,E01000763,Bromley,1469,14.43,0.022,65.0,8.0,770620.0,London
4.0,4.0,E01000764,Bromley,1816,21.81,0.08,85.0,5.0,603297.0,London
11.0,8.0,E01000765,Bromley,1789,13.19,0.051,165.0,6.0,671179.0,London
4.0,1.0,E01000766,Bromley,1815,13.28,0.021,39.0,,715339.0,London
3.0,2.0,E01001121,Croydon,1325,23.7,0.034,34.0,,659666.0,London
10.0,9.0,E01001122,Croydon,1438,42.98,0.034,65.0,,722606.0,London
4.0,4.0,E01001123,Croydon,1616,34.28,0.036,53.0,2.0,606528.0,London
,,E01001124,Croydon,1564,23.53,0.03,37.0,1.0,670166.0,London
14.0,8.0,E01001125,Croydon,1645,40.91,0.083,132.0,4.0,545441.0,London
2.0,1.0,E01001126,Croydon,1417,26.25,0.042,48.0,,428354.0,London
26.0,16.0,E01001127,Croydon,1626,36.84,0.066,69.0,3.0,572677.0,London
61.0,17.0,E01001128,Croydon,1599,54.72,0.257,148.0,9.0,404557.0,London
6.0,4.0,E01001129,Croydon,1392,32.54,0.029,70.0,1.0,613956.0,London
30.0,9.0,E01001130,Croydon,1761,70.47,0.296,146.0,5.0,,London
,,E01001131,Croydon,1573,27.34,0.079,73.0,1.0,368560.0,London
6.0,2.0,E01001132,Croydon,1620,38.77,0.051,100.0,2.0,673039.0,London
6.0,1.0,E01001133,Croydon,1589,29.2,0.083,72.0,5.0,434528.0,London
5.0,3.0,E01001134,Croydon,1608,38.5,0.07,102.0,2.0,426511.0,London
54.0,26.0,E01001135,Croydon,1681,36.82,0.067,119.0,5.0,575233.0,London
81.0,58.0,E01001136,Croydon,2040,55.34,0.176,442.0,18.0,325033.0,London
9.0,4.0,E01001137,Croydon,2131,36.7,0.141,253.0,8.0,434667.0,London
13.0,3.0,E01001138,Croydon,1516,35.62,0.12,100.0,1.0,518234.0,London
18.0,14.0,E01001139,Croydon,1699,53.91,0.111,165.0,9.0,448450.0,London
,,E01001140,Croydon,1629,40.82,0.136,107.0,1.0,376214.0,London
7.0,6.0,E01001141,Croydon,1274,57.85,0.187,39.0,,423838.0,London
14.0,10.0,E01001142,Croydon,1927,48.99,0.113,217.0,8.0,494295.0,London
12.0,6.0,E01001143,Croydon,1932,57.4,0.17,211.0,4.0,383010.0,London
13.0,6.0,E01001144,Croydon,1759,59.47,0.207,201.0,4.0,323649.0,London
99.0,54.0,E01001145,Croydon,1828,65.37,0.27,224.0,11.0,274500.0,London
9.0,5.0,E01001146,Croydon,1532,66.64,0.127,83.0,5.0,373637.0,London
64.0,45.0,E01001147,Croydon,1781,66.98,0.205,138.0,4.0,298203.0,London
3.0,2.0,E01001148,Croydon,1762,67.03,0.156,138.0,8.0,385537.0,London
3.0,2.0,E01001149,Croydon,1589,59.53,0.101,118.0,4.0,448301.0,London
9.0,4.0,E01001150,Croydon,1701,53.5,0.131,101.0,1.0,471393.0,London
9.0,2.0,E01001151,Croydon,1750,67.54,0.22,287.0,9.0,369125.0,London
52.0,36.0,E01001152,Croydon,2061,65.6,0.225,254.0,17.0,323988.0,London
19.0,10.0,E01001153,Croydon,1633,70.36,0.139,147.0,3.0,435183.0,London
5.0,1.0,E01001154,Croydon,1960,68.21,0.161,292.0,17.0,352547.0,London
255.0,149.0,E01001155,Croydon,1794,74.8,0.281,412.0,24.0,324991.0,London
16.0,12.0,E01001156,Croydon,1772,44.3,0.174,82.0,,427604.0,London
23.0,10.0,E01001157,Croydon,1848,64.66,0.115,103.0,2.0,568647.0,London
47.0,30.0,E01001158,Croydon,1532,44.52,0.127,115.0,5.0,382114.0,London
13.0,8.0,E01001159,Croydon,1944,51.9,0.093,181.0,9.0,524751.0,London
1.0,1.0,E01001160,Croydon,1948,70.64,0.107,211.0,4.0,553978.0,London
9.0,6.0,E01001161,Croydon,1741,71.74,0.293,189.0,8.0,456763.0,London
5.0,1.0,E01001162,Croydon,1814,50.99,0.171,142.0,6.0,493812.0,London
8.0,7.0,E01001163,Croydon,1975,39.34,0.09,82.0,4.0,488479.0,London
24.0,6.0,E01001164,Croydon,1979,31.78,0.133,249.0,9.0,414757.0,London
22.0,11.0,E01001165,Croydon,1846,53.41,0.125,180.0,3.0,421422.0,London
131.0,85.0,E01001166,Croydon,1968,53.51,0.201,282.0,12.0,367636.0,London
70.0,38.0,E01001167,Croydon,2328,57.86,0.131,378.0,10.0,425128.0,London
2.0,2.0,E01001168,Croydon,1819,44.97,0.099,183.0,9.0,368236.0,London
17.0,9.0,E01001169,Croydon,1831,58.82,0.214,152.0,2.0,431102.0,London
43.0,22.0,E01001170,Croydon,1942,50.57,0.147,268.0,6.0,278565.0,London
1.0,0.0,E01000971,Camden,1324,25.23,0.056,49.0,2.0,1107677.0,London
36.0,11.0,E01000972,Camden,1960,49.03,0.208,481.0,7.0,810156.0,London
36.0,25.0,E01000973,Camden,2562,40.98,0.132,464.0,11.0,627849.0,London
7.0,5.0,E01000974,Camden,1586,45.59,0.183,193.0,2.0,661292.0,London
39.0,21.0,E01035707,Camden,2452,26.75,,11.0,1.0,,London
74.0,50.0,E01035708,Camden,1952,58.66,,8.0,,,London
82.0,60.0,E01035709,Camden,1538,64.24,,5.0,,,London
129.0,102.0,E01035710,Camden,2579,63.44,,25.0,2.0,,London
310.0,281.0,E01035711,Camden,2430,50.53,,41.0,2.0,,London
141.0,104.0,E01035712,Camden,2458,54.96,,9.0,,,London
64.0,33.0,E01000975,Croydon,2344,49.91,0.096,163.0,6.0,447435.0,London
26.0,16.0,E01000819,Bromley,1849,36.24,0.194,152.0,5.0,401062.0,London
1.0,1.0,E01001070,Croydon,1787,39.17,0.104,128.0,2.0,542891.0,London
43.0,32.0,E01000976,Croydon,2141,47.83,0.149,374.0,7.0,367812.0,London
20.0,9.0,E01000977,Croydon,1942,49.54,0.195,247.0,8.0,324663.0,London
,,E01000978,Croydon,1734,53.0,0.086,110.0,7.0,302567.0,London
11.0,5.0,E01000979,Croydon,1760,49.32,0.095,211.0,11.0,416339.0,London
2.0,1.0,E01000980,Croydon,1496,58.69,0.192,74.0,3.0,398487.0,London
3.0,3.0,E01000981,Croydon,1732,43.88,0.097,111.0,4.0,430537.0,London
2.0,2.0,E01000982,Croydon,1687,48.19,0.138,162.0,5.0,376473.0,London
2.0,1.0,E01000983,Croydon,1820,44.84,0.071,156.0,,415288.0,London
12.0,5.0,E01000984,Croydon,1905,57.95,0.194,125.0,6.0,373091.0,London
3.0,2.0,E01000985,Croydon,1452,43.39,0.059,88.0,4.0,586973.0,London
10.0,5.0,E01000986,Croydon,1777,45.98,0.083,169.0,4.0,514541.0,London
2.0,0.0,E01000987,Croydon,1360,36.76,0.049,116.0,4.0,514815.0,London
2.0,2.0,E01000989,Croydon,1736,39.29,0.079,74.0,2.0,475343.0,London
1.0,0.0,E01000990,Croydon,1436,53.69,0.257,104.0,7.0,371340.0,London
3.0,2.0,E01000991,Croydon,1736,40.38,0.05,90.0,5.0,563279.0,London
77.0,49.0,E01000992,Croydon,1877,56.9,0.184,222.0,10.0,429167.0,London
14.0,4.0,E01000993,Croydon,1654,44.38,0.069,131.0,6.0,458036.0,London
17.0,7.0,E01000994,Croydon,1590,71.82,0.119,185.0,4.0,475888.0,London
39.0,12.0,E01000995,Croydon,1715,75.86,0.117,199.0,13.0,283379.0,London
1.0,0.0,E01000996,Croydon,1324,74.09,0.125,93.0,4.0,443522.0,London
7.0,4.0,E01000997,Croydon,1498,75.43,0.158,162.0,4.0,387953.0,London
22.0,12.0,E01000998,Croydon,1491,74.71,0.175,210.0,12.0,357355.0,London
3.0,1.0,E01000999,Croydon,1322,76.93,0.128,63.0,,436860.0,London
55.0,37.0,E01001000,Croydon,1337,71.8,0.135,173.0,4.0,337968.0,London
8.0,5.0,E01001001,Croydon,1412,71.1,0.248,145.0,5.0,351110.0,London
1.0,0.0,E01001002,Croydon,1474,79.24,0.133,112.0,4.0,386585.0,London
11.0,7.0,E01001003,Croydon,1587,70.51,0.174,82.0,2.0,357790.0,London
31.0,24.0,E01001004,Croydon,2175,74.16,0.202,269.0,11.0,312546.0,London
8.0,5.0,E01001005,Croydon,1731,78.86,0.129,162.0,9.0,368821.0,London
111.0,63.0,E01001006,Croydon,1794,70.9,0.185,292.0,10.0,318355.0,London
,,E01001007,Croydon,1987,80.32,0.144,117.0,4.0,394126.0,London
12.0,9.0,E01001008,Croydon,1669,70.28,0.191,209.0,16.0,365982.0,London
24.0,11.0,E01001009,Croydon,2050,75.41,0.153,168.0,6.0,328932.0,London
61.0,31.0,E01001010,Croydon,1700,63.65,0.249,394.0,16.0,398400.0,London
170.0,111.0,E01001011,Croydon,2308,76.86,0.185,376.0,18.0,351001.0,London
36.0,28.0,E01001012,Croydon,2099,72.32,0.206,364.0,24.0,307041.0,London
1128.0,795.0,E01001013,Croydon,2195,72.85,0.28,1034.0,125.0,293070.0,London
3.0,0.0,E01001015,Croydon,1494,34.14,0.173,137.0,6.0,446567.0,London
11.0,6.0,E01001016,Croydon,1760,34.94,0.068,124.0,2.0,545344.0,London
7.0,5.0,E01001171,Croydon,1759,56.45,0.152,104.0,4.0,421198.0,London
42.0,26.0,E01000916,Camden,1854,45.25,0.135,552.0,9.0,989300.0,London
2.0,2.0,E01001017,Croydon,1647,18.82,0.036,53.0,5.0,622119.0,London
5.0,3.0,E01001018,Croydon,1647,14.21,0.037,65.0,2.0,539181.0,London
4.0,0.0,E01001019,Croydon,1461,20.53,0.042,56.0,,683511.0,London
3.0,3.0,E01001020,Croydon,1648,18.93,0.054,101.0,2.0,493023.0,London
2.0,1.0,E01001021,Croydon,1355,32.77,0.238,145.0,5.0,440385.0,London
3.0,3.0,E01001022,Croydon,1478,17.32,0.052,59.0,2.0,521892.0,London
147.0,81.0,E01001023,Croydon,2597,45.24,0.142,277.0,7.0,383375.0,London
,,E01001024,Croydon,1343,28.07,0.061,56.0,,489722.0,London
94.0,59.0,E01001025,Croydon,1350,24.37,0.037,72.0,3.0,595576.0,London
5.0,3.0,E01001026,Croydon,1882,23.65,0.108,75.0,1.0,478438.0,London
4.0,1.0,E01001027,Croydon,2910,41.13,0.059,135.0,6.0,702381.0,London
13.0,5.0,E01001028,Croydon,1657,49.67,0.034,94.0,,867455.0,London
3.0,1.0,E01001029,Croydon,1720,45.41,0.076,89.0,,618574.0,London
10.0,3.0,E01000917,Camden,1655,55.77,0.278,167.0,2.0,445136.0,London
6.0,5.0,E01001030,Croydon,1454,47.25,0.04,53.0,3.0,744453.0,London
5.0,5.0,E01001071,Croydon,1896,25.84,0.073,108.0,2.0,455985.0,London
162.0,131.0,E01000918,Camden,1795,44.85,0.131,1476.0,22.0,1506817.0,London
9.0,6.0,E01001172,Croydon,2204,58.94,0.289,504.0,21.0,422778.0,London
20.0,13.0,E01000866,Camden,1952,33.15,0.151,231.0,4.0,850159.0,London
5.0,3.0,E01001031,Croydon,1454,34.18,0.032,72.0,,635013.0,London
35.0,25.0,E01000820,Bromley,1609,27.35,0.138,157.0,11.0,795270.0,London
3.0,2.0,E01001072,Croydon,1483,23.74,0.04,49.0,1.0,1072401.0,London
642.0,437.0,E01000919,Camden,1443,43.66,0.116,2300.0,105.0,1491581.0,London
16.0,11.0,E01001173,Croydon,2744,54.74,0.13,217.0,9.0,316837.0,London
22.0,12.0,E01000867,Camden,1738,48.45,0.22,251.0,8.0,523820.0,London
3.0,0.0,E01001032,Croydon,1556,32.33,0.021,57.0,1.0,773190.0,London
8.0,1.0,E01000822,Bromley,1630,30.18,0.102,73.0,1.0,434635.0,London
12.0,7.0,E01001073,Croydon,1438,40.68,0.08,90.0,,438314.0,London
17.0,10.0,E01000920,Camden,1622,38.66,0.113,343.0,12.0,1328435.0,London
9.0,6.0,E01001174,Croydon,1689,82.53,0.153,121.0,2.0,422524.0,London
14.0,7.0,E01000868,Camden,1745,59.08,0.249,100.0,6.0,979866.0,London
11.0,5.0,E01001033,Croydon,1671,42.85,0.067,173.0,5.0,494689.0,London
6.0,5.0,E01000823,Bromley,1693,19.67,0.062,110.0,5.0,549227.0,London
8.0,4.0,E01001074,Croydon,1945,41.54,0.114,224.0,2.0,484283.0,London
8.0,6.0,E01001075,Croydon,1626,30.2,0.064,74.0,,399994.0,London
133.0,33.0,E01001076,Croydon,1669,38.77,0.223,281.0,9.0,362866.0,London
6.0,2.0,E01001077,Croydon,1330,29.85,0.098,72.0,5.0,404272.0,London
67.0,41.0,E01001078,Croydon,1450,35.93,0.237,158.0,5.0,385656.0,London
36.0,14.0,E01001079,Croydon,1614,37.36,0.229,175.0,4.0,366805.0,London
16.0,7.0,E01001080,Croydon,1481,37.74,0.294,219.0,9.0,,London
34.0,7.0,E01001081,Croydon,1471,32.22,0.215,154.0,4.0,403867.0,London
6.0,4.0,E01001082,Croydon,1550,35.87,0.202,163.0,6.0,,London
4.0,3.0,E01001083,Croydon,1617,60.79,0.089,87.0,4.0,685806.0,London
8.0,7.0,E01001084,Croydon,1932,53.67,0.066,138.0,5.0,746057.0,London
151.0,77.0,E01001085,Croydon,1707,62.86,0.119,228.0,5.0,543114.0,London
,,E01001086,Croydon,1735,61.5,0.082,112.0,5.0,546086.0,London
42.0,29.0,E01001087,Croydon,2826,62.0,0.114,416.0,14.0,405263.0,London
27.0,21.0,E01001088,Croydon,1679,68.14,0.119,89.0,4.0,491733.0,London
15.0,7.0,E01001089,Croydon,1783,65.0,0.167,182.0,2.0,425415.0,London
15.0,11.0,E01001090,Croydon,2278,61.76,0.135,194.0,4.0,408310.0,London
13.0,9.0,E01001091,Croydon,1574,66.84,0.088,137.0,19.0,617989.0,London
10.0,5.0,E01001092,Croydon,1934,44.42,0.083,155.0,8.0,536845.0,London
13.0,6.0,E01001093,Croydon,1794,47.49,0.083,113.0,1.0,474585.0,London
22.0,19.0,E01001094,Croydon,1646,48.54,0.04,123.0,,1330221.0,London
26.0,12.0,E01001095,Croydon,1532,47.65,0.118,169.0,10.0,369367.0,London
10.0,6.0,E01001096,Croydon,1478,38.9,0.039,37.0,,711878.0,London
39.0,21.0,E01001097,Croydon,2390,44.9,0.145,684.0,24.0,367124.0,London
,,E01001098,Croydon,1472,29.42,0.039,59.0,2.0,673970.0,London
73.0,46.0,E01001099,Croydon,1578,34.66,0.138,110.0,1.0,421684.0,London
1.0,0.0,E01001100,Croydon,1511,38.25,0.052,65.0,4.0,434920.0,London
1.0,0.0,E01001101,Croydon,1434,22.52,0.026,49.0,,691404.0,London
14.0,8.0,E01001102,Croydon,1517,24.39,0.053,87.0,1.0,621416.0,London
,,E01001103,Croydon,1634,26.01,0.053,53.0,2.0,630740.0,London
,,E01001104,Croydon,1672,30.32,0.033,91.0,3.0,558076.0,London
1.0,1.0,E01001105,Croydon,1738,28.54,0.118,71.0,3.0,505657.0,London
6.0,3.0,E01001106,Croydon,1503,29.54,0.079,91.0,3.0,546455.0,London
6.0,5.0,E01001107,Croydon,1666,37.64,0.031,64.0,,682674.0,London
1.0,1.0,E01001108,Croydon,1787,28.54,0.028,50.0,,705263.0,London
81.0,46.0,E01001109,Croydon,2350,59.7,0.202,448.0,15.0,311429.0,London
152.0,83.0,E01001110,Croydon,2149,63.66,0.233,327.0,14.0,293313.0,London
40.0,23.0,E01001111,Croydon,1749,63.06,0.157,264.0,36.0,406413.0,London
13.0,6.0,E01001112,Croydon,2016,59.38,0.226,146.0,6.0,353772.0,London
13.0,6.0,E01001113,Croydon,2011,61.91,0.162,238.0,19.0,371126.0,London
90.0,45.0,E01001114,Croydon,1509,72.9,0.25,186.0,12.0,341737.0,London
37.0,17.0,E01001115,Croydon,1817,78.32,0.257,286.0,47.0,341205.0,London
14.0,9.0,E01001116,Croydon,1526,66.64,0.157,347.0,14.0,366186.0,London
98.0,55.0,E01001118,Croydon,2155,71.51,0.258,301.0,12.0,328430.0,London
2.0,0.0,E01001119,Croydon,1434,18.76,0.041,35.0,,462208.0,London
,,E01001120,Croydon,1346,31.8,0.056,94.0,1.0,485251.0,London
27.0,14.0,E01000824,Bromley,1403,25.23,0.105,244.0,3.0,478341.0,London
27.0,13.0,E01000825,Bromley,1664,20.07,0.103,162.0,2.0,406201.0,London
,,E01000826,Bromley,1635,17.61,0.018,52.0,,1157107.0,London
12.0,6.0,E01000827,Bromley,1776,28.1,0.05,81.0,,534683.0,London
29.0,8.0,E01000828,Bromley,1703,24.13,0.07,108.0,2.0,463411.0,London
11.0,7.0,E01000829,Bromley,1770,29.44,0.049,65.0,2.0,515782.0,London
6.0,5.0,E01000830,Bromley,1627,22.31,0.01,48.0,2.0,1090691.0,London
3.0,3.0,E01000831,Bromley,1700,24.41,0.068,41.0,,562396.0,London
6.0,2.0,E01000832,Bromley,1571,20.56,0.034,57.0,1.0,662829.0,London
2.0,2.0,E01000833,Bromley,1449,13.87,0.02,30.0,,899813.0,London
,,E01000834,Bromley,1373,16.61,0.035,20.0,,689712.0,London
10.0,3.0,E01000835,Bromley,1757,20.43,0.069,236.0,3.0,658329.0,London
,,E01000836,Bromley,1386,17.32,0.031,16.0,,639375.0,London
5.0,4.0,E01000837,Bromley,1565,18.98,0.062,71.0,3.0,493614.0,London
10.0,2.0,E01000838,Bromley,1432,13.97,0.021,50.0,2.0,643158.0,London
1.0,0.0,E01000839,Bromley,1393,15.51,0.014,43.0,1.0,713504.0,London
10.0,2.0,E01000840,Bromley,1493,11.52,0.054,66.0,2.0,780618.0,London
3.0,0.0,E01000841,Bromley,1701,15.34,0.035,74.0,1.0,653643.0,London
2.0,0.0,E01001034,Croydon,1612,34.18,0.075,95.0,3.0,404042.0,London
6.0,5.0,E01032562,Bromley,1615,40.37,0.238,136.0,1.0,390233.0,London
58.0,30.0,E01000869,Camden,1945,32.34,0.162,191.0,8.0,784807.0,London
24.0,14.0,E01001175,Croydon,1638,78.39,0.171,160.0,8.0,385700.0,London
11.0,5.0,E01001035,Croydon,1860,48.49,0.089,95.0,4.0,340988.0,London
97.0,57.0,E01000921,Camden,1876,28.04,0.086,361.0,4.0,596047.0,London
22.0,12.0,E01032563,Bromley,1453,37.51,0.042,90.0,3.0,611007.0,London
5.0,4.0,E01000870,Camden,1599,32.96,0.186,154.0,2.0,689057.0,London
20.0,14.0,E01001176,Croydon,1850,82.43,0.129,220.0,12.0,381154.0,London
14.0,7.0,E01001036,Croydon,1622,41.18,0.036,165.0,6.0,573544.0,London
43.0,22.0,E01000922,Camden,1918,40.51,0.16,376.0,11.0,889254.0,London
1.0,1.0,E01000923,Camden,1449,24.84,0.124,143.0,2.0,1022779.0,London
32.0,13.0,E01000924,Camden,1571,25.65,0.099,132.0,,899871.0,London
14.0,13.0,E01000925,Camden,1497,51.44,0.252,145.0,3.0,1036458.0,London
47.0,29.0,E01000926,Camden,1470,38.5,0.149,194.0,7.0,706671.0,London
133.0,81.0,E01000927,Camden,1537,26.61,0.096,365.0,19.0,1126150.0,London
36.0,21.0,E01000928,Camden,1714,30.05,0.148,304.0,9.0,921400.0,London
12.0,5.0,E01000929,Camden,1916,60.59,0.203,139.0,6.0,1093026.0,London
99.0,45.0,E01000930,Camden,2086,56.28,0.249,396.0,10.0,536584.0,London
8.0,6.0,E01000931,Camden,2059,51.19,0.251,544.0,4.0,654921.0,London
8.0,1.0,E01000932,Camden,1761,37.48,0.164,66.0,3.0,661979.0,London
69.0,40.0,E01000933,Camden,1770,37.12,0.159,388.0,5.0,709708.0,London
11.0,3.0,E01000934,Camden,1517,52.47,0.269,144.0,4.0,482680.0,London
4.0,2.0,E01000935,Camden,1598,53.19,0.277,236.0,3.0,555371.0,London
125.0,103.0,E01000937,Camden,1119,54.16,0.065,214.0,25.0,400760.0,London
195.0,127.0,E01000938,Camden,1366,53.29,0.18,501.0,10.0,,London
191.0,153.0,E01000939,Camden,1448,67.75,0.267,928.0,57.0,,London
59.0,47.0,E01000941,Camden,1195,61.51,0.271,252.0,14.0,,London
94.0,91.0,E01000942,Camden,1011,46.69,0.061,450.0,15.0,601104.0,London
90.0,77.0,E01000943,Camden,1583,43.59,0.109,440.0,10.0,626801.0,London
6.0,4.0,E01000944,Camden,1465,60.2,0.18,89.0,6.0,,London
100.0,64.0,E01000946,Camden,1555,47.97,0.128,379.0,10.0,3118584.0,London
99.0,70.0,E01000947,Camden,1667,40.37,0.157,964.0,22.0,1182017.0,London
54.0,34.0,E01000948,Camden,1530,32.55,0.153,329.0,9.0,2636071.0,London
7.0,2.0,E01000949,Camden,1599,49.41,0.157,81.0,3.0,,London
,,E01000951,Camden,1541,64.89,0.29,111.0,3.0,,London
55.0,37.0,E01000952,Camden,1690,56.33,0.23,297.0,4.0,631000.0,London
1.0,1.0,E01000954,Camden,1753,67.94,0.27,106.0,5.0,,London
32.0,24.0,E01000955,Camden,1344,58.78,0.218,401.0,9.0,,London
114.0,96.0,E01000956,Camden,1508,64.66,0.227,649.0,32.0,668990.0,London
5.0,3.0,E01000957,Camden,1322,38.88,0.205,246.0,6.0,544280.0,London
23.0,12.0,E01000958,Camden,2935,52.3,0.196,521.0,9.0,603270.0,London
15.0,8.0,E01000959,Camden,1690,55.15,0.261,244.0,6.0,480308.0,London
9.0,5.0,E01000960,Camden,1869,43.93,0.116,242.0,,877321.0,London
8.0,6.0,E01000961,Camden,1791,53.32,0.175,131.0,2.0,917243.0,London
,,E01000962,Camden,1544,29.08,0.037,73.0,,1043223.0,London
28.0,14.0,E01000963,Camden,1919,56.59,0.06,412.0,6.0,1477329.0,London
3.0,0.0,E01000964,Camden,1728,32.29,0.165,112.0,2.0,1093390.0,London
11.0,7.0,E01000965,Camden,1720,37.91,0.144,189.0,2.0,761756.0,London
3.0,1.0,E01000966,Camden,1615,27.31,0.037,27.0,,1237563.0,London
4.0,2.0,E01000967,Camden,1544,34.07,0.057,95.0,4.0,3747904.0,London
,,E01000968,Camden,1471,31.34,0.101,160.0,1.0,964348.0,London
5.0,5.0,E01000969,Camden,1832,31.93,0.047,118.0,1.0,1062465.0,London
9.0,9.0,E01000970,Camden,1410,29.86,0.054,163.0,6.0,663486.0,London
7.0,2.0,E01001177,Croydon,1652,81.05,0.192,282.0,4.0,412194.0,London
9.0,5.0,E01032568,Bromley,1524,27.23,0.186,289.0,3.0,453857.0,London
79.0,48.0,E01001037,Croydon,1537,43.27,0.127,227.0,7.0,376857.0,London
3.0,1.0,E01000871,Camden,1654,35.97,0.107,146.0,1.0,963968.0,London
3.0,2.0,E01001038,Croydon,1901,39.87,0.093,150.0,7.0,345610.0,London
31.0,16.0,E01001039,Croydon,1568,33.16,0.053,54.0,2.0,604994.0,London
4.0,3.0,E01001040,Croydon,1720,40.41,0.1,193.0,7.0,371673.0,London
12.0,4.0,E01001041,Croydon,1728,50.52,0.114,110.0,5.0,375757.0,London
110.0,70.0,E01001042,Croydon,2171,52.83,0.187,569.0,39.0,327313.0,London
14.0,6.0,E01001044,Croydon,2078,58.9,0.064,115.0,,444583.0,London
8.0,3.0,E01001046,Croydon,1924,64.6,0.05,101.0,,341489.0,London
23.0,11.0,E01001047,Croydon,1735,45.07,0.102,198.0,12.0,344806.0,London
17.0,9.0,E01001049,Croydon,1442,62.21,0.043,116.0,4.0,994766.0,London
25.0,21.0,E01001050,Croydon,1712,57.36,0.137,96.0,4.0,342941.0,London
6.0,4.0,E01001051,Croydon,1604,51.68,0.269,182.0,12.0,252435.0,London
2.0,1.0,E01001052,Croydon,1462,54.51,0.303,44.0,2.0,339571.0,London
21.0,11.0,E01001053,Croydon,1599,40.78,0.211,86.0,5.0,389408.0,London
